KEGG	Genes
ko04217	Mhon_002163
ko04261	Mhon_002163
ko04340	Mhon_002163
ko04510	Mhon_002163
ko04621	Mhon_002163
ko04630	Mhon_002163
ko04722	Mhon_002163
ko04725	Mhon_002163
ko04915	Mhon_002163
ko04933	Mhon_002163
ko05014	Mhon_002163
ko05145	Mhon_002163
ko05152	Mhon_002163
ko05161	Mhon_002163
ko05166	Mhon_002163
ko05169	Mhon_002163
ko05200	Mhon_002163
ko05202	Mhon_002163
ko05206	Mhon_002163
ko05210	Mhon_002163
ko05212	Mhon_002163
ko05215	Mhon_002163
ko05220	Mhon_002163
ko05222	Mhon_002163
ko05225	Mhon_002163
ko05226	Mhon_002163
ko05418	Mhon_002163
ko04080	Mhon_002178
ko04012	Mhon_002179
ko04020	Mhon_002179
ko04024	Mhon_002179
ko04066	Mhon_002179
ko04114	Mhon_002179
ko04217	Mhon_002179
ko04261	Mhon_002179
ko04310	Mhon_002179
ko04360	Mhon_002179
ko04713	Mhon_002179
ko04720	Mhon_002179
ko04722	Mhon_002179
ko04725	Mhon_002179
ko04728	Mhon_002179
ko04740	Mhon_002179
ko04745	Mhon_002179
ko04750	Mhon_002179
ko04911	Mhon_002179
ko04912	Mhon_002179
ko04916	Mhon_002179
ko04921	Mhon_002179
ko04922	Mhon_002179
ko04925	Mhon_002179
ko04934	Mhon_002179
ko04971	Mhon_002179
ko04972	Mhon_002179
ko04974	Mhon_002179
ko05031	Mhon_002179
ko05152	Mhon_002179
ko05200	Mhon_002179
ko05205	Mhon_002179
ko05214	Mhon_002179
ko00600	Mhon_002185
ko01100	Mhon_002185
ko04071	Mhon_002185
ko04015	Mhon_002195
ko04145	Mhon_002195
ko04151	Mhon_002195
ko04360	Mhon_002195
ko04510	Mhon_002195
ko04512	Mhon_002195
ko04514	Mhon_002195
ko04530	Mhon_002195
ko04611	Mhon_002195
ko04670	Mhon_002195
ko04810	Mhon_002195
ko05100	Mhon_002195
ko05130	Mhon_002195
ko05131	Mhon_002195
ko05133	Mhon_002195
ko05140	Mhon_002195
ko05145	Mhon_002195
ko05165	Mhon_002195
ko05200	Mhon_002195
ko05205	Mhon_002195
ko05222	Mhon_002195
ko05410	Mhon_002195
ko05412	Mhon_002195
ko05414	Mhon_002195
ko04015	Mhon_002198
ko04145	Mhon_002198
ko04151	Mhon_002198
ko04360	Mhon_002198
ko04510	Mhon_002198
ko04512	Mhon_002198
ko04514	Mhon_002198
ko04530	Mhon_002198
ko04611	Mhon_002198
ko04670	Mhon_002198
ko04810	Mhon_002198
ko05100	Mhon_002198
ko05130	Mhon_002198
ko05131	Mhon_002198
ko05133	Mhon_002198
ko05140	Mhon_002198
ko05145	Mhon_002198
ko05165	Mhon_002198
ko05200	Mhon_002198
ko05205	Mhon_002198
ko05222	Mhon_002198
ko05410	Mhon_002198
ko05412	Mhon_002198
ko05414	Mhon_002198
ko04015	Mhon_002203
ko04145	Mhon_002203
ko04151	Mhon_002203
ko04360	Mhon_002203
ko04510	Mhon_002203
ko04512	Mhon_002203
ko04514	Mhon_002203
ko04530	Mhon_002203
ko04611	Mhon_002203
ko04670	Mhon_002203
ko04810	Mhon_002203
ko05100	Mhon_002203
ko05130	Mhon_002203
ko05131	Mhon_002203
ko05133	Mhon_002203
ko05140	Mhon_002203
ko05145	Mhon_002203
ko05165	Mhon_002203
ko05200	Mhon_002203
ko05205	Mhon_002203
ko05222	Mhon_002203
ko05410	Mhon_002203
ko05412	Mhon_002203
ko05414	Mhon_002203
ko00380	Mhon_002228
ko01100	Mhon_002228
ko00982	Mhon_002230
ko01120	Mhon_002230
ko00640	Mhon_002245
ko00230	Mhon_002247
ko01522	Mhon_002247
ko04015	Mhon_002247
ko04020	Mhon_002247
ko04022	Mhon_002247
ko04024	Mhon_002247
ko04062	Mhon_002247
ko04072	Mhon_002247
ko04114	Mhon_002247
ko04211	Mhon_002247
ko04213	Mhon_002247
ko04261	Mhon_002247
ko04270	Mhon_002247
ko04371	Mhon_002247
ko04540	Mhon_002247
ko04611	Mhon_002247
ko04713	Mhon_002247
ko04714	Mhon_002247
ko04720	Mhon_002247
ko04723	Mhon_002247
ko04724	Mhon_002247
ko04725	Mhon_002247
ko04726	Mhon_002247
ko04727	Mhon_002247
ko04728	Mhon_002247
ko04750	Mhon_002247
ko04911	Mhon_002247
ko04912	Mhon_002247
ko04913	Mhon_002247
ko04914	Mhon_002247
ko04915	Mhon_002247
ko04916	Mhon_002247
ko04918	Mhon_002247
ko04921	Mhon_002247
ko04923	Mhon_002247
ko04924	Mhon_002247
ko04925	Mhon_002247
ko04926	Mhon_002247
ko04927	Mhon_002247
ko04934	Mhon_002247
ko04970	Mhon_002247
ko04971	Mhon_002247
ko04972	Mhon_002247
ko04976	Mhon_002247
ko05012	Mhon_002247
ko05030	Mhon_002247
ko05031	Mhon_002247
ko05032	Mhon_002247
ko05034	Mhon_002247
ko05142	Mhon_002247
ko05146	Mhon_002247
ko05166	Mhon_002247
ko05200	Mhon_002247
ko05414	Mhon_002247
ko01524	Mhon_002315
ko03430	Mhon_002315
ko03460	Mhon_002315
ko05200	Mhon_002315
ko05210	Mhon_002315
ko05213	Mhon_002315
ko05226	Mhon_002315
ko00511	Mhon_002330
ko04142	Mhon_002330
ko00520	Mhon_002332
ko01100	Mhon_002332
ko04150	Mhon_002333
ko00562	Mhon_002348
ko01100	Mhon_002348
ko04070	Mhon_002348
ko05016	Mhon_002350
ko03018	Mhon_002370
ko00562	Mhon_002371
ko01100	Mhon_002371
ko04070	Mhon_002371
ko00564	Mhon_002383
ko00565	Mhon_002383
ko01100	Mhon_002383
ko01110	Mhon_002383
ko04014	Mhon_002383
ko04024	Mhon_002383
ko04071	Mhon_002383
ko04072	Mhon_002383
ko04144	Mhon_002383
ko04666	Mhon_002383
ko04724	Mhon_002383
ko04912	Mhon_002383
ko05231	Mhon_002383
ko05034	Mhon_002387
ko05202	Mhon_002387
ko05203	Mhon_002387
ko05322	Mhon_002387
ko00100	Mhon_002427
ko01100	Mhon_002427
ko01110	Mhon_002427
ko05225	Mhon_002438
ko05225	Mhon_002439
ko00030	Mhon_002442
ko00480	Mhon_002442
ko01100	Mhon_002442
ko01110	Mhon_002442
ko01120	Mhon_002442
ko01130	Mhon_002442
ko01200	Mhon_002442
ko05230	Mhon_002442
ko04120	Mhon_002446
ko04666	Mhon_002448
ko04810	Mhon_002448
ko05203	Mhon_002448
ko04630	Mhon_002454
ko04933	Mhon_002454
ko05200	Mhon_002454
ko05206	Mhon_002454
ko05221	Mhon_002454
ko04150	Mhon_002473
ko04310	Mhon_002473
ko04360	Mhon_002473
ko04390	Mhon_002473
ko04550	Mhon_002473
ko04916	Mhon_002473
ko04934	Mhon_002473
ko05165	Mhon_002473
ko05166	Mhon_002473
ko05200	Mhon_002473
ko05205	Mhon_002473
ko05217	Mhon_002473
ko05224	Mhon_002473
ko05225	Mhon_002473
ko05226	Mhon_002473
ko04150	Mhon_002474
ko04310	Mhon_002474
ko04360	Mhon_002474
ko04390	Mhon_002474
ko04550	Mhon_002474
ko04916	Mhon_002474
ko04934	Mhon_002474
ko05165	Mhon_002474
ko05166	Mhon_002474
ko05200	Mhon_002474
ko05205	Mhon_002474
ko05217	Mhon_002474
ko05224	Mhon_002474
ko05225	Mhon_002474
ko05226	Mhon_002474
ko05034	Mhon_002476
ko05165	Mhon_002476
ko05203	Mhon_002476
ko04659	Mhon_002492
ko04915	Mhon_002492
ko05200	Mhon_002492
ko05202	Mhon_002492
ko05221	Mhon_002492
ko05222	Mhon_002492
ko05223	Mhon_002492
ko05226	Mhon_002492
ko00190	Mhon_002509
ko01100	Mhon_002509
ko04714	Mhon_002509
ko04723	Mhon_002509
ko04932	Mhon_002509
ko05010	Mhon_002509
ko05012	Mhon_002509
ko05016	Mhon_002509
ko05165	Mhon_002509
ko05200	Mhon_002509
ko05224	Mhon_002509
ko04360	Mhon_002537
ko03450	Mhon_002547
ko05340	Mhon_002547
ko04120	Mhon_002548
ko04514	Mhon_002565
ko04520	Mhon_002565
ko04630	Mhon_002565
ko04910	Mhon_002565
ko04931	Mhon_002565
ko04520	Mhon_002566
ko04514	Mhon_002589
ko04520	Mhon_002589
ko03022	Mhon_002594
ko05168	Mhon_002594
ko04014	Mhon_002595
ko04137	Mhon_002595
ko04620	Mhon_002595
ko04621	Mhon_002595
ko04622	Mhon_002595
ko04623	Mhon_002595
ko04657	Mhon_002595
ko05160	Mhon_002595
ko05161	Mhon_002595
ko05162	Mhon_002595
ko05164	Mhon_002595
ko05165	Mhon_002595
ko05167	Mhon_002595
ko05168	Mhon_002595
ko05169	Mhon_002595
ko00190	Mhon_002609
ko01100	Mhon_002609
ko04142	Mhon_002609
ko04145	Mhon_002609
ko05110	Mhon_002609
ko05120	Mhon_002609
ko05152	Mhon_002609
ko05161	Mhon_002609
ko05323	Mhon_002609
ko04658	Mhon_002623
ko04659	Mhon_002623
ko04721	Mhon_002625
ko03060	Mhon_002627
ko04141	Mhon_002627
ko04145	Mhon_002627
ko05110	Mhon_002627
ko04310	Mhon_002628
ko04310	Mhon_002631
ko04310	Mhon_002632
ko04064	Mhon_002642
ko03440	Mhon_002644
ko00260	Mhon_002648
ko00680	Mhon_002648
ko01100	Mhon_002648
ko01120	Mhon_002648
ko01130	Mhon_002648
ko01200	Mhon_002648
ko01230	Mhon_002648
ko03040	Mhon_002649
ko00532	Mhon_002655
ko00513	Mhon_002656
ko00532	Mhon_002656
ko01100	Mhon_002656
ko04136	Mhon_002666
ko04138	Mhon_002666
ko04140	Mhon_002666
ko04216	Mhon_002666
ko04137	Mhon_002674
ko04380	Mhon_002674
ko04916	Mhon_002674
ko05200	Mhon_002674
ko05202	Mhon_002674
ko05211	Mhon_002674
ko05218	Mhon_002674
ko04137	Mhon_002692
ko04380	Mhon_002692
ko04916	Mhon_002692
ko05200	Mhon_002692
ko05202	Mhon_002692
ko05211	Mhon_002692
ko05218	Mhon_002692
ko00250	Mhon_002696
ko04151	Mhon_002699
ko04510	Mhon_002699
ko04512	Mhon_002699
ko05165	Mhon_002699
ko05206	Mhon_002699
ko04151	Mhon_002700
ko04510	Mhon_002700
ko04512	Mhon_002700
ko05165	Mhon_002700
ko05206	Mhon_002700
ko04010	Mhon_002702
ko04014	Mhon_002702
ko04015	Mhon_002702
ko04066	Mhon_002702
ko04151	Mhon_002702
ko04970	Mhon_002702
ko05167	Mhon_002702
ko04330	Mhon_002716
ko04919	Mhon_002716
ko05166	Mhon_002716
ko05203	Mhon_002716
ko05012	Mhon_002729
ko05034	Mhon_002730
ko05165	Mhon_002730
ko05203	Mhon_002730
ko05034	Mhon_002731
ko05165	Mhon_002731
ko05203	Mhon_002731
ko00250	Mhon_002757
ko00260	Mhon_002757
ko00311	Mhon_002757
ko00330	Mhon_002757
ko00472	Mhon_002757
ko01100	Mhon_002757
ko01130	Mhon_002757
ko04146	Mhon_002757
ko04072	Mhon_002795
ko04080	Mhon_002795
ko04724	Mhon_002795
ko05030	Mhon_002795
ko00260	Mhon_002798
ko00310	Mhon_002798
ko01100	Mhon_002798
ko04146	Mhon_002798
ko00260	Mhon_002799
ko00310	Mhon_002799
ko01100	Mhon_002799
ko04146	Mhon_002799
ko04080	Mhon_002807
ko04610	Mhon_002807
ko04979	Mhon_002807
ko05150	Mhon_002807
ko05164	Mhon_002807
ko04080	Mhon_002808
ko04610	Mhon_002808
ko04979	Mhon_002808
ko05150	Mhon_002808
ko05164	Mhon_002808
ko04080	Mhon_002810
ko04610	Mhon_002810
ko04979	Mhon_002810
ko05150	Mhon_002810
ko05164	Mhon_002810
ko04080	Mhon_002811
ko04610	Mhon_002811
ko04979	Mhon_002811
ko05150	Mhon_002811
ko05164	Mhon_002811
ko04080	Mhon_002813
ko04610	Mhon_002813
ko04979	Mhon_002813
ko05150	Mhon_002813
ko05164	Mhon_002813
ko05168	Mhon_002831
ko04024	Mhon_002835
ko04062	Mhon_002835
ko04064	Mhon_002835
ko04210	Mhon_002835
ko04380	Mhon_002835
ko04620	Mhon_002835
ko04621	Mhon_002835
ko04622	Mhon_002835
ko04623	Mhon_002835
ko04624	Mhon_002835
ko04657	Mhon_002835
ko04658	Mhon_002835
ko04659	Mhon_002835
ko04660	Mhon_002835
ko04662	Mhon_002835
ko04668	Mhon_002835
ko04722	Mhon_002835
ko04920	Mhon_002835
ko04926	Mhon_002835
ko04931	Mhon_002835
ko05120	Mhon_002835
ko05131	Mhon_002835
ko05134	Mhon_002835
ko05140	Mhon_002835
ko05142	Mhon_002835
ko05145	Mhon_002835
ko05160	Mhon_002835
ko05161	Mhon_002835
ko05162	Mhon_002835
ko05164	Mhon_002835
ko05166	Mhon_002835
ko05167	Mhon_002835
ko05168	Mhon_002835
ko05169	Mhon_002835
ko05200	Mhon_002835
ko05203	Mhon_002835
ko05215	Mhon_002835
ko05220	Mhon_002835
ko05222	Mhon_002835
ko00565	Mhon_002839
ko00600	Mhon_002839
ko01100	Mhon_002839
ko00565	Mhon_002840
ko00600	Mhon_002840
ko01100	Mhon_002840
ko03040	Mhon_002846
ko03060	Mhon_002878
ko04015	Mhon_002892
ko04530	Mhon_002892
ko05165	Mhon_002892
ko04015	Mhon_002893
ko04530	Mhon_002893
ko05165	Mhon_002893
ko04120	Mhon_002932
ko03040	Mhon_002946
ko03040	Mhon_002949
ko03050	Mhon_002977
ko05169	Mhon_002977
ko00510	Mhon_002980
ko01100	Mhon_002980
ko04137	Mhon_002981
ko04138	Mhon_002981
ko04140	Mhon_002981
ko04144	Mhon_002981
ko04145	Mhon_002981
ko05132	Mhon_002981
ko05146	Mhon_002981
ko05152	Mhon_002981
ko03013	Mhon_002984
ko03013	Mhon_002990
ko04137	Mhon_002993
ko04138	Mhon_002993
ko04140	Mhon_002993
ko04144	Mhon_002993
ko04145	Mhon_002993
ko05132	Mhon_002993
ko05146	Mhon_002993
ko05152	Mhon_002993
ko00510	Mhon_002994
ko01100	Mhon_002994
ko03050	Mhon_002998
ko05169	Mhon_002998
ko04514	Mhon_003003
ko03008	Mhon_003010
ko04310	Mhon_003011
ko05226	Mhon_003056
ko04137	Mhon_003059
ko04137	Mhon_003060
ko00514	Mhon_003070
ko04144	Mhon_003071
ko04212	Mhon_003071
ko04068	Mhon_003100
ko04110	Mhon_003100
ko04114	Mhon_003100
ko04115	Mhon_003100
ko04218	Mhon_003100
ko04914	Mhon_003100
ko05166	Mhon_003100
ko04020	Mhon_003127
ko04022	Mhon_003127
ko04070	Mhon_003127
ko04114	Mhon_003127
ko04140	Mhon_003127
ko04210	Mhon_003127
ko04218	Mhon_003127
ko04270	Mhon_003127
ko04371	Mhon_003127
ko04540	Mhon_003127
ko04611	Mhon_003127
ko04621	Mhon_003127
ko04713	Mhon_003127
ko04720	Mhon_003127
ko04723	Mhon_003127
ko04724	Mhon_003127
ko04725	Mhon_003127
ko04726	Mhon_003127
ko04728	Mhon_003127
ko04730	Mhon_003127
ko04745	Mhon_003127
ko04750	Mhon_003127
ko04912	Mhon_003127
ko04915	Mhon_003127
ko04918	Mhon_003127
ko04921	Mhon_003127
ko04922	Mhon_003127
ko04924	Mhon_003127
ko04925	Mhon_003127
ko04927	Mhon_003127
ko04934	Mhon_003127
ko04970	Mhon_003127
ko04971	Mhon_003127
ko04972	Mhon_003127
ko05010	Mhon_003127
ko05016	Mhon_003127
ko05167	Mhon_003127
ko05205	Mhon_003127
ko00280	Mhon_003162
ko01100	Mhon_003162
ko00140	Mhon_003184
ko01100	Mhon_003184
ko04913	Mhon_003184
ko04917	Mhon_003184
ko04927	Mhon_003184
ko04934	Mhon_003184
ko04144	Mhon_003219
ko04510	Mhon_003219
ko05100	Mhon_003219
ko05205	Mhon_003219
ko05416	Mhon_003219
ko05418	Mhon_003219
ko04010	Mhon_003230
ko04510	Mhon_003230
ko05132	Mhon_003230
ko05205	Mhon_003230
ko00230	Mhon_003256
ko00730	Mhon_003256
ko01100	Mhon_003256
ko01110	Mhon_003256
ko01130	Mhon_003256
ko04371	Mhon_003261
ko05016	Mhon_003261
ko04020	Mhon_003277
ko04022	Mhon_003277
ko04024	Mhon_003277
ko04261	Mhon_003277
ko04925	Mhon_003277
ko04970	Mhon_003277
ko04972	Mhon_003277
ko00515	Mhon_003296
ko01100	Mhon_003296
ko03420	Mhon_003299
ko00140	Mhon_003329
ko00590	Mhon_003329
ko00591	Mhon_003329
ko01100	Mhon_003329
ko04212	Mhon_003329
ko04726	Mhon_003329
ko04750	Mhon_003329
ko04913	Mhon_003329
ko04970	Mhon_003332
ko00071	Mhon_003351
ko00592	Mhon_003351
ko01040	Mhon_003351
ko01100	Mhon_003351
ko01110	Mhon_003351
ko01212	Mhon_003351
ko03320	Mhon_003351
ko04024	Mhon_003351
ko04146	Mhon_003351
ko04111	Mhon_003360
ko04014	Mhon_003386
ko04137	Mhon_003386
ko04620	Mhon_003386
ko04621	Mhon_003386
ko04622	Mhon_003386
ko04623	Mhon_003386
ko04657	Mhon_003386
ko05160	Mhon_003386
ko05161	Mhon_003386
ko05162	Mhon_003386
ko05164	Mhon_003386
ko05165	Mhon_003386
ko05167	Mhon_003386
ko05168	Mhon_003386
ko05169	Mhon_003386
ko04142	Mhon_003395
ko04979	Mhon_003395
ko01521	Mhon_003397
ko04010	Mhon_003397
ko04014	Mhon_003397
ko04015	Mhon_003397
ko04144	Mhon_003397
ko04151	Mhon_003397
ko04550	Mhon_003397
ko04810	Mhon_003397
ko05200	Mhon_003397
ko05206	Mhon_003397
ko05215	Mhon_003397
ko05219	Mhon_003397
ko05226	Mhon_003397
ko05230	Mhon_003397
ko04120	Mhon_003398
ko04624	Mhon_003398
ko00480	Mhon_003476
ko00980	Mhon_003476
ko00982	Mhon_003476
ko00983	Mhon_003476
ko01524	Mhon_003476
ko05200	Mhon_003476
ko05204	Mhon_003476
ko05225	Mhon_003476
ko05418	Mhon_003476
ko00480	Mhon_003477
ko00980	Mhon_003477
ko00982	Mhon_003477
ko00983	Mhon_003477
ko01524	Mhon_003477
ko05200	Mhon_003477
ko05204	Mhon_003477
ko05225	Mhon_003477
ko05418	Mhon_003477
ko00220	Mhon_003480
ko00250	Mhon_003480
ko00710	Mhon_003480
ko01100	Mhon_003480
ko01120	Mhon_003480
ko01200	Mhon_003480
ko01210	Mhon_003480
ko01230	Mhon_003480
ko00450	Mhon_003483
ko01100	Mhon_003483
ko00260	Mhon_003507
ko00630	Mhon_003507
ko00670	Mhon_003507
ko01100	Mhon_003507
ko01110	Mhon_003507
ko01130	Mhon_003507
ko01200	Mhon_003507
ko04022	Mhon_003540
ko04062	Mhon_003540
ko04064	Mhon_003540
ko04071	Mhon_003540
ko04140	Mhon_003540
ko04270	Mhon_003540
ko04371	Mhon_003540
ko04530	Mhon_003540
ko04621	Mhon_003540
ko04658	Mhon_003540
ko04659	Mhon_003540
ko04660	Mhon_003540
ko04666	Mhon_003540
ko04722	Mhon_003540
ko04750	Mhon_003540
ko04912	Mhon_003540
ko04915	Mhon_003540
ko04920	Mhon_003540
ko04925	Mhon_003540
ko04930	Mhon_003540
ko04931	Mhon_003540
ko04933	Mhon_003540
ko05162	Mhon_003540
ko05206	Mhon_003540
ko04022	Mhon_003541
ko04062	Mhon_003541
ko04064	Mhon_003541
ko04071	Mhon_003541
ko04140	Mhon_003541
ko04270	Mhon_003541
ko04371	Mhon_003541
ko04530	Mhon_003541
ko04621	Mhon_003541
ko04658	Mhon_003541
ko04659	Mhon_003541
ko04660	Mhon_003541
ko04666	Mhon_003541
ko04722	Mhon_003541
ko04750	Mhon_003541
ko04912	Mhon_003541
ko04915	Mhon_003541
ko04920	Mhon_003541
ko04925	Mhon_003541
ko04930	Mhon_003541
ko04931	Mhon_003541
ko04933	Mhon_003541
ko05162	Mhon_003541
ko05206	Mhon_003541
ko04020	Mhon_003567
ko04910	Mhon_003567
ko04922	Mhon_003567
ko01521	Mhon_003571
ko03013	Mhon_003571
ko04066	Mhon_003571
ko04150	Mhon_003571
ko04151	Mhon_003571
ko04211	Mhon_003571
ko04910	Mhon_003571
ko00970	Mhon_003589
ko01100	Mhon_003589
ko00020	Mhon_003590
ko00640	Mhon_003590
ko01100	Mhon_003590
ko01110	Mhon_003590
ko01120	Mhon_003590
ko01130	Mhon_003590
ko01200	Mhon_003590
ko04139	Mhon_003591
ko04214	Mhon_003591
ko04217	Mhon_003591
ko04621	Mhon_003591
ko04668	Mhon_003591
ko00970	Mhon_003592
ko01100	Mhon_003592
ko00190	Mhon_003632
ko01100	Mhon_003632
ko04714	Mhon_003632
ko04723	Mhon_003632
ko04932	Mhon_003632
ko05010	Mhon_003632
ko05012	Mhon_003632
ko05016	Mhon_003632
ko04150	Mhon_003634
ko04310	Mhon_003634
ko04390	Mhon_003634
ko04550	Mhon_003634
ko04916	Mhon_003634
ko04934	Mhon_003634
ko05165	Mhon_003634
ko05166	Mhon_003634
ko05200	Mhon_003634
ko05205	Mhon_003634
ko05217	Mhon_003634
ko05224	Mhon_003634
ko05225	Mhon_003634
ko05226	Mhon_003634
ko00511	Mhon_003661
ko04120	Mhon_003668
ko00340	Mhon_003673
ko01100	Mhon_003673
ko00190	Mhon_003679
ko01100	Mhon_003679
ko04714	Mhon_003679
ko04723	Mhon_003679
ko04932	Mhon_003679
ko05010	Mhon_003679
ko05012	Mhon_003679
ko05016	Mhon_003679
ko00340	Mhon_003680
ko01100	Mhon_003680
ko03008	Mhon_003682
ko03013	Mhon_003682
ko04144	Mhon_003728
ko04152	Mhon_003730
ko04211	Mhon_003730
ko04920	Mhon_003730
ko04932	Mhon_003730
ko04152	Mhon_003731
ko04211	Mhon_003731
ko04920	Mhon_003731
ko04932	Mhon_003731
ko04152	Mhon_003732
ko04211	Mhon_003732
ko04920	Mhon_003732
ko04932	Mhon_003732
ko03460	Mhon_003750
ko04138	Mhon_003769
ko04142	Mhon_003773
ko03040	Mhon_003787
ko04723	Mhon_003788
ko00230	Mhon_003789
ko00232	Mhon_003789
ko00983	Mhon_003789
ko01100	Mhon_003789
ko01110	Mhon_003789
ko01120	Mhon_003789
ko04146	Mhon_003789
ko00230	Mhon_003790
ko00232	Mhon_003790
ko00280	Mhon_003790
ko00350	Mhon_003790
ko00380	Mhon_003790
ko00750	Mhon_003790
ko00760	Mhon_003790
ko00830	Mhon_003790
ko00982	Mhon_003790
ko00983	Mhon_003790
ko01100	Mhon_003790
ko01110	Mhon_003790
ko01120	Mhon_003790
ko04146	Mhon_003790
ko04630	Mhon_003790
ko00340	Mhon_003793
ko01100	Mhon_003793
ko00030	Mhon_003800
ko00260	Mhon_003800
ko00561	Mhon_003800
ko00630	Mhon_003800
ko00680	Mhon_003800
ko01100	Mhon_003800
ko01120	Mhon_003800
ko01130	Mhon_003800
ko01200	Mhon_003800
ko00010	Mhon_003848
ko00020	Mhon_003848
ko00310	Mhon_003848
ko00620	Mhon_003848
ko01100	Mhon_003848
ko01110	Mhon_003848
ko01120	Mhon_003848
ko01130	Mhon_003848
ko01200	Mhon_003848
ko04066	Mhon_003848
ko04922	Mhon_003848
ko05230	Mhon_003848
ko00140	Mhon_003852
ko00380	Mhon_003852
ko00830	Mhon_003852
ko00980	Mhon_003852
ko01100	Mhon_003852
ko04726	Mhon_003852
ko04913	Mhon_003852
ko04917	Mhon_003852
ko04927	Mhon_003852
ko04934	Mhon_003852
ko05204	Mhon_003852
ko00140	Mhon_003853
ko00380	Mhon_003853
ko00830	Mhon_003853
ko00980	Mhon_003853
ko01100	Mhon_003853
ko04726	Mhon_003853
ko04913	Mhon_003853
ko04917	Mhon_003853
ko04927	Mhon_003853
ko04934	Mhon_003853
ko05204	Mhon_003853
ko04514	Mhon_003857
ko04520	Mhon_003857
ko04080	Mhon_003860
ko04926	Mhon_003860
ko04080	Mhon_003862
ko04926	Mhon_003862
ko05016	Mhon_003864
ko00564	Mhon_003869
ko00510	Mhon_003873
ko01100	Mhon_003873
ko03410	Mhon_003874
ko00030	Mhon_003877
ko00710	Mhon_003877
ko01051	Mhon_003877
ko01100	Mhon_003877
ko01110	Mhon_003877
ko01120	Mhon_003877
ko01130	Mhon_003877
ko01200	Mhon_003877
ko01230	Mhon_003877
ko04514	Mhon_003907
ko04520	Mhon_003907
ko04150	Mhon_003940
ko04310	Mhon_003940
ko04390	Mhon_003940
ko04550	Mhon_003940
ko04916	Mhon_003940
ko04934	Mhon_003940
ko05165	Mhon_003940
ko05166	Mhon_003940
ko05200	Mhon_003940
ko05205	Mhon_003940
ko05217	Mhon_003940
ko05224	Mhon_003940
ko05225	Mhon_003940
ko05226	Mhon_003940
ko00280	Mhon_003944
ko01100	Mhon_003944
ko01110	Mhon_003944
ko01130	Mhon_003944
ko05010	Mhon_003944
ko00280	Mhon_003951
ko01100	Mhon_003951
ko01110	Mhon_003951
ko01130	Mhon_003951
ko05010	Mhon_003951
ko03040	Mhon_003959
ko00062	Mhon_003960
ko01040	Mhon_003960
ko01110	Mhon_003960
ko01212	Mhon_003960
ko00340	Mhon_003961
ko01100	Mhon_003961
ko04110	Mhon_004001
ko04111	Mhon_004001
ko04113	Mhon_004001
ko04114	Mhon_004001
ko04151	Mhon_004001
ko04510	Mhon_004001
ko04512	Mhon_004001
ko04974	Mhon_004001
ko05165	Mhon_004001
ko04110	Mhon_004002
ko04111	Mhon_004002
ko04113	Mhon_004002
ko04114	Mhon_004002
ko04151	Mhon_004002
ko04510	Mhon_004002
ko04512	Mhon_004002
ko04974	Mhon_004002
ko05165	Mhon_004002
ko05016	Mhon_004004
ko04921	Mhon_004005
ko04925	Mhon_004005
ko03013	Mhon_004018
ko04141	Mhon_004070
ko04141	Mhon_004073
ko01522	Mhon_004092
ko04010	Mhon_004092
ko04011	Mhon_004092
ko04013	Mhon_004092
ko04015	Mhon_004092
ko04068	Mhon_004092
ko04071	Mhon_004092
ko04139	Mhon_004092
ko04212	Mhon_004092
ko04218	Mhon_004092
ko04261	Mhon_004092
ko04370	Mhon_004092
ko04380	Mhon_004092
ko04550	Mhon_004092
ko04611	Mhon_004092
ko04620	Mhon_004092
ko04621	Mhon_004092
ko04622	Mhon_004092
ko04624	Mhon_004092
ko04657	Mhon_004092
ko04658	Mhon_004092
ko04659	Mhon_004092
ko04660	Mhon_004092
ko04664	Mhon_004092
ko04668	Mhon_004092
ko04670	Mhon_004092
ko04714	Mhon_004092
ko04722	Mhon_004092
ko04723	Mhon_004092
ko04728	Mhon_004092
ko04750	Mhon_004092
ko04912	Mhon_004092
ko04914	Mhon_004092
ko04917	Mhon_004092
ko04926	Mhon_004092
ko04933	Mhon_004092
ko05014	Mhon_004092
ko05120	Mhon_004092
ko05131	Mhon_004092
ko05132	Mhon_004092
ko05133	Mhon_004092
ko05140	Mhon_004092
ko05142	Mhon_004092
ko05145	Mhon_004092
ko05152	Mhon_004092
ko05160	Mhon_004092
ko05164	Mhon_004092
ko05167	Mhon_004092
ko05169	Mhon_004092
ko05205	Mhon_004092
ko05418	Mhon_004092
ko01522	Mhon_004095
ko04010	Mhon_004095
ko04011	Mhon_004095
ko04013	Mhon_004095
ko04015	Mhon_004095
ko04068	Mhon_004095
ko04071	Mhon_004095
ko04139	Mhon_004095
ko04212	Mhon_004095
ko04218	Mhon_004095
ko04261	Mhon_004095
ko04370	Mhon_004095
ko04380	Mhon_004095
ko04550	Mhon_004095
ko04611	Mhon_004095
ko04620	Mhon_004095
ko04621	Mhon_004095
ko04622	Mhon_004095
ko04624	Mhon_004095
ko04657	Mhon_004095
ko04658	Mhon_004095
ko04659	Mhon_004095
ko04660	Mhon_004095
ko04664	Mhon_004095
ko04668	Mhon_004095
